r,l,t,m,y,RateOfActivity
RE1,S107,PWRSOL002,1,2050,9.5691
RE1,S108,PWRSOL002,1,2050,57.4146
RE1,S101,PWRSOL002,1,2051,9.9918
RE1,S102,PWRSOL002,1,2051,59.9506
RE1,S103,PWRSOL002,1,2051,9.9593
RE1,S104,PWRSOL002,1,2051,59.756
RE1,S105,PWRSOL002,1,2051,9.8502
RE1,S106,PWRSOL002,1,2051,59.1014
RE1,S107,PWRSOL002,1,2051,10.9186
RE1,S108,PWRSOL002,1,2051,65.5114
RE1,S101,PWRSOL002,1,2052,10.8467
RE1,S102,PWRSOL002,1,2052,65.0801
RE1,S103,PWRSOL002,1,2052,10.8115
RE1,S104,PWRSOL002,1,2052,64.8689
RE1,S105,PWRSOL002,1,2052,10.693
RE1,S106,PWRSOL002,1,2052,64.1583
RE1,S107,PWRSOL002,1,2052,11.8528
RE1,S108,PWRSOL002,1,2052,71.1167
RE1,S101,PWRSOL002,1,2053,11.7294
RE1,S102,PWRSOL002,1,2053,70.3763
RE1,S103,PWRSOL002,1,2053,11.6913
RE1,S104,PWRSOL002,1,2053,70.1479
RE1,S105,PWRSOL002,1,2053,11.5632
RE1,S106,PWRSOL002,1,2053,69.3795
RE1,S107,PWRSOL002,1,2053,12.8174
RE1,S108,PWRSOL002,1,2053,76.9042
RE1,S101,PWRSOL002,1,2054,12.1277
RE1,S102,PWRSOL002,1,2054,72.7662
RE1,S103,PWRSOL002,1,2054,12.0883
RE1,S104,PWRSOL002,1,2054,72.5301
RE1,S105,PWRSOL002,1,2054,11.9559
RE1,S106,PWRSOL002,1,2054,71.7355
RE1,S107,PWRSOL002,1,2054,13.2526
RE1,S108,PWRSOL002,1,2054,79.5158
RE1,S101,PWRSOL002,1,2055,12.1277
RE1,S102,PWRSOL002,1,2055,72.7662
RE1,S103,PWRSOL002,1,2055,12.0883
RE1,S104,PWRSOL002,1,2055,72.5301
RE1,S105,PWRSOL002,1,2055,11.9559
RE1,S106,PWRSOL002,1,2055,71.7355
RE1,S107,PWRSOL002,1,2055,13.2526
RE1,S108,PWRSOL002,1,2055,79.5158
RE1,S101,PWRSOL002,1,2056,12.1277
RE1,S102,PWRSOL002,1,2056,72.7662
RE1,S103,PWRSOL002,1,2056,12.0883
RE1,S104,PWRSOL002,1,2056,72.5301
RE1,S105,PWRSOL002,1,2056,11.9559
RE1,S106,PWRSOL002,1,2056,71.7355
RE1,S107,PWRSOL002,1,2056,13.2526
RE1,S108,PWRSOL002,1,2056,79.5158
RE1,S101,PWRSOL002,1,2057,12.1277
RE1,S102,PWRSOL002,1,2057,72.7662
RE1,S103,PWRSOL002,1,2057,12.0883
RE1,S104,PWRSOL002,1,2057,72.5301
RE1,S105,PWRSOL002,1,2057,11.9559
RE1,S106,PWRSOL002,1,2057,71.7355
RE1,S107,PWRSOL002,1,2057,13.2526
RE1,S108,PWRSOL002,1,2057,79.5158
RE1,S101,PWRSOL002,1,2058,12.9336
RE1,S102,PWRSOL002,1,2058,77.6017
RE1,S103,PWRSOL002,1,2058,12.8917
RE1,S104,PWRSOL002,1,2058,77.3499
RE1,S105,PWRSOL002,1,2058,12.7504
RE1,S106,PWRSOL002,1,2058,76.5026
RE1,S107,PWRSOL002,1,2058,14.1333
RE1,S108,PWRSOL002,1,2058,84.7999
RE1,S101,PWRSOL002,1,2059,13.7366
RE1,S102,PWRSOL002,1,2059,82.4198
RE1,S103,PWRSOL002,1,2059,13.6921
RE1,S104,PWRSOL002,1,2059,82.1524
RE1,S105,PWRSOL002,1,2059,13.5421
RE1,S106,PWRSOL002,1,2059,81.2524
RE1,S107,PWRSOL002,1,2059,15.0108
RE1,S108,PWRSOL002,1,2059,90.0649
RE1,S101,PWRSOL002,1,2060,14.5393
RE1,S102,PWRSOL002,1,2060,87.2359
RE1,S103,PWRSOL002,1,2060,14.4921
RE1,S104,PWRSOL002,1,2060,86.9529
RE1,S105,PWRSOL002,1,2060,14.3334
RE1,S106,PWRSOL002,1,2060,86.0003
RE1,S107,PWRSOL002,1,2060,15.888
RE1,S108,PWRSOL002,1,2060,95.3277
RE1,S101,PWRSOL002,1,2061,15.3296
RE1,S102,PWRSOL002,1,2061,91.9775
RE1,S103,PWRSOL002,1,2061,15.2798
RE1,S104,PWRSOL002,1,2061,91.679
RE1,S105,PWRSOL002,1,2061,15.1124
RE1,S106,PWRSOL002,1,2061,90.6747
RE1,S107,PWRSOL002,1,2061,16.7515
RE1,S108,PWRSOL002,1,2061,100.509
RE1,S101,PWRSOL002,1,2062,16.0058
RE1,S102,PWRSOL002,1,2062,96.0346
RE1,S103,PWRSOL002,1,2062,15.9538
RE1,S104,PWRSOL002,1,2062,95.7229
RE1,S105,PWRSOL002,1,2062,15.7791
RE1,S106,PWRSOL002,1,2062,94.6743
RE1,S107,PWRSOL002,1,2062,17.4904
RE1,S108,PWRSOL002,1,2062,104.9425
RE1,S101,PWRSOL002,1,2063,16.7156
RE1,S102,PWRSOL002,1,2063,100.2939
RE1,S103,PWRSOL002,1,2063,16.6614
RE1,S104,PWRSOL002,1,2063,99.9684
RE1,S105,PWRSOL002,1,2063,16.4789
RE1,S106,PWRSOL002,1,2063,98.8733
RE1,S107,PWRSOL002,1,2063,18.2661
RE1,S108,PWRSOL002,1,2063,109.5969
RE1,S101,PWRSOL002,1,2064,17.2883
RE1,S102,PWRSOL002,1,2064,103.7297
RE1,S103,PWRSOL002,1,2064,17.2322
RE1,S104,PWRSOL002,1,2064,103.3932
RE1,S105,PWRSOL002,1,2064,17.0434
RE1,S106,PWRSOL002,1,2064,102.2605
RE1,S107,PWRSOL002,1,2064,18.8919
RE1,S108,PWRSOL002,1,2064,113.3514
RE1,S101,PWRSOL002,1,2065,17.4393
RE1,S102,PWRSOL002,1,2065,104.6355
RE1,S103,PWRSOL002,1,2065,17.3827
RE1,S104,PWRSOL002,1,2065,104.296
RE1,S105,PWRSOL002,1,2065,17.1922
RE1,S106,PWRSOL002,1,2065,103.1535
RE1,S107,PWRSOL002,1,2065,19.0569
RE1,S108,PWRSOL002,1,2065,114.3412
RE1,S101,PWRSOL002,1,2066,17.0494
RE1,S102,PWRSOL002,1,2066,102.2966
RE1,S103,PWRSOL002,1,2066,16.9941
RE1,S104,PWRSOL002,1,2066,101.9647
RE1,S105,PWRSOL002,1,2066,16.808
RE1,S106,PWRSOL002,1,2066,100.8477
RE1,S107,PWRSOL002,1,2066,18.6309
RE1,S108,PWRSOL002,1,2066,111.7854
RE1,S101,PWRSOL002,1,2067,16.6195
RE1,S102,PWRSOL002,1,2067,99.7172
RE1,S103,PWRSOL002,1,2067,16.5656
RE1,S104,PWRSOL002,1,2067,99.3936
RE1,S105,PWRSOL002,1,2067,16.3841
RE1,S106,PWRSOL002,1,2067,98.3048
RE1,S107,PWRSOL002,1,2067,18.1611
RE1,S108,PWRSOL002,1,2067,108.9667
RE1,S101,PWRSOL002,1,2068,16.0603
RE1,S102,PWRSOL002,1,2068,96.3615
RE1,S103,PWRSOL002,1,2068,16.0081
RE1,S104,PWRSOL002,1,2068,96.0488
RE1,S105,PWRSOL002,1,2068,15.8328
RE1,S106,PWRSOL002,1,2068,94.9966
RE1,S107,PWRSOL002,1,2068,17.55
RE1,S108,PWRSOL002,1,2068,105.2997
RE1,S101,PWRSOL002,1,2069,15.3908
RE1,S102,PWRSOL002,1,2069,92.3447
RE1,S103,PWRSOL002,1,2069,15.3408
RE1,S104,PWRSOL002,1,2069,92.0451
RE1,S105,PWRSOL002,1,2069,15.1728
RE1,S106,PWRSOL002,1,2069,91.0368
RE1,S107,PWRSOL002,1,2069,16.8184
RE1,S108,PWRSOL002,1,2069,100.9104
RE1,S101,PWRSOL002,1,2070,14.1351
RE1,S102,PWRSOL002,1,2070,84.8104
RE1,S103,PWRSOL002,1,2070,14.0892
RE1,S104,PWRSOL002,1,2070,84.5352
RE1,S105,PWRSOL002,1,2070,13.9349
RE1,S106,PWRSOL002,1,2070,83.6091
RE1,S107,PWRSOL002,1,2070,15.4462
RE1,S108,PWRSOL002,1,2070,92.6772
RE1,S101,PWRHYD004,1,2021,0.3003
RE1,S102,PWRHYD004,1,2021,0.3003
RE1,S103,PWRHYD004,1,2021,0.2529
RE1,S104,PWRHYD004,1,2021,0.2529
RE1,S105,PWRHYD004,1,2021,0.1546
RE1,S106,PWRHYD004,1,2021,0.1546
RE1,S107,PWRHYD004,1,2021,0.1865
RE1,S108,PWRHYD004,1,2021,0.1865
RE1,S101,PWRHYD004,1,2022,0.3003
RE1,S102,PWRHYD004,1,2022,0.3003
RE1,S103,PWRHYD004,1,2022,0.2529
RE1,S104,PWRHYD004,1,2022,0.2529
RE1,S105,PWRHYD004,1,2022,0.1546
RE1,S106,PWRHYD004,1,2022,0.1546
RE1,S107,PWRHYD004,1,2022,0.1865
RE1,S108,PWRHYD004,1,2022,0.1865
RE1,S101,PWRHYD004,1,2023,0.3003
RE1,S102,PWRHYD004,1,2023,0.3003
RE1,S103,PWRHYD004,1,2023,0.2529
RE1,S104,PWRHYD004,1,2023,0.2529
RE1,S105,PWRHYD004,1,2023,0.1546
RE1,S106,PWRHYD004,1,2023,0.1546
RE1,S107,PWRHYD004,1,2023,0.1865
RE1,S108,PWRHYD004,1,2023,0.1865
RE1,S101,PWRHYD004,1,2024,0.3003
RE1,S102,PWRHYD004,1,2024,0.3003
RE1,S103,PWRHYD004,1,2024,0.2529
RE1,S104,PWRHYD004,1,2024,0.2529
RE1,S105,PWRHYD004,1,2024,0.1546
RE1,S106,PWRHYD004,1,2024,0.1546
RE1,S107,PWRHYD004,1,2024,0.1865
RE1,S108,PWRHYD004,1,2024,0.1865
RE1,S101,PWRHYD004,1,2025,0.3003
RE1,S102,PWRHYD004,1,2025,0.3003
RE1,S103,PWRHYD004,1,2025,0.2529
RE1,S104,PWRHYD004,1,2025,0.2529
RE1,S105,PWRHYD004,1,2025,0.1546
RE1,S106,PWRHYD004,1,2025,0.1546
RE1,S107,PWRHYD004,1,2025,0.1865
RE1,S108,PWRHYD004,1,2025,0.1865
RE1,S101,PWRHYD004,1,2026,0.3003
RE1,S102,PWRHYD004,1,2026,0.3003
RE1,S103,PWRHYD004,1,2026,0.2529
RE1,S104,PWRHYD004,1,2026,0.2529
RE1,S105,PWRHYD004,1,2026,0.1546
RE1,S106,PWRHYD004,1,2026,0.1546
RE1,S107,PWRHYD004,1,2026,0.1865
RE1,S108,PWRHYD004,1,2026,0.1865
RE1,S101,PWRHYD004,1,2027,0.3003
RE1,S102,PWRHYD004,1,2027,0.3003
RE1,S103,PWRHYD004,1,2027,0.2529
RE1,S104,PWRHYD004,1,2027,0.2529
RE1,S105,PWRHYD004,1,2027,0.1546
RE1,S106,PWRHYD004,1,2027,0.1546
RE1,S107,PWRHYD004,1,2027,0.1865
RE1,S108,PWRHYD004,1,2027,0.1865
RE1,S101,PWRHYD004,1,2028,0.3003
RE1,S102,PWRHYD004,1,2028,0.3003
RE1,S103,PWRHYD004,1,2028,0.2529
RE1,S104,PWRHYD004,1,2028,0.2529
RE1,S105,PWRHYD004,1,2028,0.1546
RE1,S106,PWRHYD004,1,2028,0.1546
RE1,S107,PWRHYD004,1,2028,0.1865
RE1,S108,PWRHYD004,1,2028,0.1865
RE1,S101,PWRHYD004,1,2029,0.3003
RE1,S102,PWRHYD004,1,2029,0.3003
RE1,S103,PWRHYD004,1,2029,0.2529
RE1,S104,PWRHYD004,1,2029,0.2529
RE1,S105,PWRHYD004,1,2029,0.1546
RE1,S106,PWRHYD004,1,2029,0.1546
RE1,S107,PWRHYD004,1,2029,0.1865
RE1,S108,PWRHYD004,1,2029,0.1865
RE1,S101,PWRHYD004,1,2030,0.3003
RE1,S102,PWRHYD004,1,2030,0.3003
RE1,S103,PWRHYD004,1,2030,0.2529
RE1,S104,PWRHYD004,1,2030,0.2529
RE1,S105,PWRHYD004,1,2030,0.1546
RE1,S106,PWRHYD004,1,2030,0.1546
RE1,S107,PWRHYD004,1,2030,0.1865
RE1,S108,PWRHYD004,1,2030,0.1865
RE1,S101,PWRHYD004,1,2031,0.3003
RE1,S102,PWRHYD004,1,2031,0.3003
RE1,S103,PWRHYD004,1,2031,0.2529
RE1,S104,PWRHYD004,1,2031,0.2529
RE1,S105,PWRHYD004,1,2031,0.1546
RE1,S106,PWRHYD004,1,2031,0.1546
RE1,S107,PWRHYD004,1,2031,0.1865
RE1,S108,PWRHYD004,1,2031,0.1865
RE1,S101,PWRHYD004,1,2032,0.3003
RE1,S102,PWRHYD004,1,2032,0.3003
RE1,S103,PWRHYD004,1,2032,0.2529
RE1,S104,PWRHYD004,1,2032,0.2529
RE1,S105,PWRHYD004,1,2032,0.1546
RE1,S106,PWRHYD004,1,2032,0.1546
RE1,S107,PWRHYD004,1,2032,0.1865
RE1,S108,PWRHYD004,1,2032,0.1865
RE1,S101,PWRHYD004,1,2033,0.3003
RE1,S102,PWRHYD004,1,2033,0.3003
RE1,S103,PWRHYD004,1,2033,0.2529
RE1,S104,PWRHYD004,1,2033,0.2529
RE1,S105,PWRHYD004,1,2033,0.1546
RE1,S106,PWRHYD004,1,2033,0.1546
RE1,S107,PWRHYD004,1,2033,0.1865
RE1,S108,PWRHYD004,1,2033,0.1865
RE1,S101,PWRHYD004,1,2034,0.3003
RE1,S102,PWRHYD004,1,2034,0.3003
RE1,S103,PWRHYD004,1,2034,0.2529
RE1,S104,PWRHYD004,1,2034,0.2529
RE1,S105,PWRHYD004,1,2034,0.1546
RE1,S106,PWRHYD004,1,2034,0.1546
RE1,S107,PWRHYD004,1,2034,0.1865
RE1,S108,PWRHYD004,1,2034,0.1865
RE1,S101,PWRHYD004,1,2035,0.3003
RE1,S102,PWRHYD004,1,2035,0.3003
RE1,S103,PWRHYD004,1,2035,0.2529
RE1,S104,PWRHYD004,1,2035,0.2529
RE1,S105,PWRHYD004,1,2035,0.1546
RE1,S106,PWRHYD004,1,2035,0.1546
RE1,S107,PWRHYD004,1,2035,0.1865
RE1,S108,PWRHYD004,1,2035,0.1865
RE1,S101,PWRHYD004,1,2036,0.3003
RE1,S102,PWRHYD004,1,2036,0.3003
RE1,S103,PWRHYD004,1,2036,0.2529
RE1,S104,PWRHYD004,1,2036,0.2529
RE1,S105,PWRHYD004,1,2036,0.1546
RE1,S106,PWRHYD004,1,2036,0.1546
RE1,S107,PWRHYD004,1,2036,0.1865
RE1,S108,PWRHYD004,1,2036,0.1865
RE1,S101,PWRHYD004,1,2037,0.3003
RE1,S102,PWRHYD004,1,2037,0.3003
RE1,S103,PWRHYD004,1,2037,0.2529
RE1,S104,PWRHYD004,1,2037,0.2529
RE1,S105,PWRHYD004,1,2037,0.1546
RE1,S106,PWRHYD004,1,2037,0.1546
RE1,S107,PWRHYD004,1,2037,0.1865
RE1,S108,PWRHYD004,1,2037,0.1865
RE1,S101,PWRHYD004,1,2038,0.3003
RE1,S102,PWRHYD004,1,2038,0.3003
RE1,S103,PWRHYD004,1,2038,0.2529
RE1,S104,PWRHYD004,1,2038,0.2529
RE1,S105,PWRHYD004,1,2038,0.1546
RE1,S106,PWRHYD004,1,2038,0.1546
RE1,S107,PWRHYD004,1,2038,0.1865
RE1,S108,PWRHYD004,1,2038,0.1865
RE1,S101,PWRHYD004,1,2039,0.3003
RE1,S102,PWRHYD004,1,2039,0.3003
RE1,S103,PWRHYD004,1,2039,0.2529
RE1,S104,PWRHYD004,1,2039,0.2529
RE1,S105,PWRHYD004,1,2039,0.1546
RE1,S106,PWRHYD004,1,2039,0.1546
RE1,S107,PWRHYD004,1,2039,0.1865
RE1,S108,PWRHYD004,1,2039,0.1865
RE1,S101,PWRHYD004,1,2040,0.3003
RE1,S102,PWRHYD004,1,2040,0.3003
RE1,S103,PWRHYD004,1,2040,0.2529
RE1,S104,PWRHYD004,1,2040,0.2529
RE1,S105,PWRHYD004,1,2040,0.1546
RE1,S106,PWRHYD004,1,2040,0.1546
RE1,S107,PWRHYD004,1,2040,0.1865
RE1,S108,PWRHYD004,1,2040,0.1865
RE1,S101,PWRHYD004,1,2041,0.3003
RE1,S102,PWRHYD004,1,2041,0.3003
RE1,S103,PWRHYD004,1,2041,0.2529
RE1,S104,PWRHYD004,1,2041,0.2529
RE1,S105,PWRHYD004,1,2041,0.1546
RE1,S106,PWRHYD004,1,2041,0.1546
RE1,S107,PWRHYD004,1,2041,0.1865
RE1,S108,PWRHYD004,1,2041,0.1865
RE1,S101,PWRHYD004,1,2042,0.3003
RE1,S102,PWRHYD004,1,2042,0.3003
RE1,S103,PWRHYD004,1,2042,0.2529
RE1,S104,PWRHYD004,1,2042,0.2529
RE1,S105,PWRHYD004,1,2042,0.1546
RE1,S106,PWRHYD004,1,2042,0.1546
RE1,S107,PWRHYD004,1,2042,0.1865
RE1,S108,PWRHYD004,1,2042,0.1865
RE1,S101,PWRHYD004,1,2043,0.3003
RE1,S102,PWRHYD004,1,2043,0.3003
RE1,S103,PWRHYD004,1,2043,0.2529
RE1,S104,PWRHYD004,1,2043,0.2529
RE1,S105,PWRHYD004,1,2043,0.1546
RE1,S106,PWRHYD004,1,2043,0.1546
RE1,S107,PWRHYD004,1,2043,0.1865
RE1,S108,PWRHYD004,1,2043,0.1865
RE1,S101,PWRHYD004,1,2044,0.3003
RE1,S102,PWRHYD004,1,2044,0.3003
RE1,S103,PWRHYD004,1,2044,0.2529
RE1,S104,PWRHYD004,1,2044,0.2529
RE1,S105,PWRHYD004,1,2044,0.1546
RE1,S106,PWRHYD004,1,2044,0.1546
RE1,S107,PWRHYD004,1,2044,0.1865
RE1,S108,PWRHYD004,1,2044,0.1865
RE1,S101,PWRHYD004,1,2045,0.3003
RE1,S102,PWRHYD004,1,2045,0.3003
RE1,S103,PWRHYD004,1,2045,0.2529
RE1,S104,PWRHYD004,1,2045,0.2529
RE1,S105,PWRHYD004,1,2045,0.1546
RE1,S106,PWRHYD004,1,2045,0.1546
RE1,S107,PWRHYD004,1,2045,0.1865
RE1,S108,PWRHYD004,1,2045,0.1865
RE1,S101,PWRHYD004,1,2046,0.3003
RE1,S102,PWRHYD004,1,2046,0.3003
RE1,S103,PWRHYD004,1,2046,0.2529
RE1,S104,PWRHYD004,1,2046,0.2529
RE1,S105,PWRHYD004,1,2046,0.1546
RE1,S106,PWRHYD004,1,2046,0.1546
RE1,S107,PWRHYD004,1,2046,0.1865
RE1,S108,PWRHYD004,1,2046,0.1865
RE1,S101,PWRHYD004,1,2047,0.3003
RE1,S102,PWRHYD004,1,2047,0.3003
RE1,S103,PWRHYD004,1,2047,0.2529
RE1,S104,PWRHYD004,1,2047,0.2529
RE1,S105,PWRHYD004,1,2047,0.1546
RE1,S106,PWRHYD004,1,2047,0.1546
RE1,S107,PWRHYD004,1,2047,0.1865
RE1,S108,PWRHYD004,1,2047,0.1865
RE1,S101,PWRHYD004,1,2048,0.3003
RE1,S102,PWRHYD004,1,2048,0.3003
RE1,S103,PWRHYD004,1,2048,0.2529
RE1,S104,PWRHYD004,1,2048,0.2529
RE1,S105,PWRHYD004,1,2048,0.1546
RE1,S106,PWRHYD004,1,2048,0.1546
RE1,S107,PWRHYD004,1,2048,0.1865
RE1,S108,PWRHYD004,1,2048,0.1865
RE1,S101,PWRHYD004,1,2049,0.3003
RE1,S102,PWRHYD004,1,2049,0.3003
RE1,S103,PWRHYD004,1,2049,0.2529
RE1,S104,PWRHYD004,1,2049,0.2529
RE1,S105,PWRHYD004,1,2049,0.1546
RE1,S106,PWRHYD004,1,2049,0.1546
RE1,S107,PWRHYD004,1,2049,0.1865
RE1,S108,PWRHYD004,1,2049,0.1865
RE1,S101,PWRHYD004,1,2050,0.3003
RE1,S102,PWRHYD004,1,2050,0.3003
RE1,S103,PWRHYD004,1,2050,0.2529
RE1,S104,PWRHYD004,1,2050,0.2529
RE1,S105,PWRHYD004,1,2050,0.1546
RE1,S106,PWRHYD004,1,2050,0.1546
RE1,S107,PWRHYD004,1,2050,0.1865
RE1,S108,PWRHYD004,1,2050,0.1865
RE1,S101,PWRHYD004,1,2051,0.3003
RE1,S102,PWRHYD004,1,2051,0.3003
RE1,S103,PWRHYD004,1,2051,0.2529
RE1,S104,PWRHYD004,1,2051,0.2529
RE1,S105,PWRHYD004,1,2051,0.1546
RE1,S106,PWRHYD004,1,2051,0.1546
RE1,S107,PWRHYD004,1,2051,0.1865
RE1,S108,PWRHYD004,1,2051,0.1865
RE1,S101,PWRHYD004,1,2052,0.3003
RE1,S102,PWRHYD004,1,2052,0.3003
RE1,S103,PWRHYD004,1,2052,0.2529
RE1,S104,PWRHYD004,1,2052,0.2529
RE1,S105,PWRHYD004,1,2052,0.1546
RE1,S106,PWRHYD004,1,2052,0.1546
RE1,S107,PWRHYD004,1,2052,0.1865
RE1,S108,PWRHYD004,1,2052,0.1865
RE1,S101,PWRHYD004,1,2053,0.3003
RE1,S102,PWRHYD004,1,2053,0.3003
RE1,S103,PWRHYD004,1,2053,0.2529
RE1,S104,PWRHYD004,1,2053,0.2529
RE1,S105,PWRHYD004,1,2053,0.1546
RE1,S106,PWRHYD004,1,2053,0.1546
RE1,S107,PWRHYD004,1,2053,0.1865
RE1,S108,PWRHYD004,1,2053,0.1865
RE1,S101,PWRHYD004,1,2054,0.3003
RE1,S102,PWRHYD004,1,2054,0.3003
RE1,S103,PWRHYD004,1,2054,0.2529
RE1,S104,PWRHYD004,1,2054,0.2529
RE1,S105,PWRHYD004,1,2054,0.1546
RE1,S106,PWRHYD004,1,2054,0.1546
RE1,S107,PWRHYD004,1,2054,0.1865
RE1,S108,PWRHYD004,1,2054,0.1865
RE1,S101,PWRHYD004,1,2055,0.3003
RE1,S102,PWRHYD004,1,2055,0.3003
RE1,S103,PWRHYD004,1,2055,0.2529
RE1,S104,PWRHYD004,1,2055,0.2529
RE1,S105,PWRHYD004,1,2055,0.1546
RE1,S106,PWRHYD004,1,2055,0.1546
RE1,S107,PWRHYD004,1,2055,0.1865
RE1,S108,PWRHYD004,1,2055,0.1865
RE1,S101,PWRHYD004,1,2056,0.3003
RE1,S102,PWRHYD004,1,2056,0.3003
RE1,S103,PWRHYD004,1,2056,0.2529
RE1,S104,PWRHYD004,1,2056,0.2529
RE1,S105,PWRHYD004,1,2056,0.1546
RE1,S106,PWRHYD004,1,2056,0.1546
RE1,S107,PWRHYD004,1,2056,0.1865
RE1,S108,PWRHYD004,1,2056,0.1865
RE1,S101,PWRHYD004,1,2057,0.3003
RE1,S102,PWRHYD004,1,2057,0.3003
RE1,S103,PWRHYD004,1,2057,0.2529
RE1,S104,PWRHYD004,1,2057,0.2529
RE1,S105,PWRHYD004,1,2057,0.1546
RE1,S106,PWRHYD004,1,2057,0.1546
RE1,S107,PWRHYD004,1,2057,0.1865
RE1,S108,PWRHYD004,1,2057,0.1865
RE1,S101,PWRHYD004,1,2058,0.3003
RE1,S102,PWRHYD004,1,2058,0.3003
RE1,S103,PWRHYD004,1,2058,0.2529
RE1,S104,PWRHYD004,1,2058,0.2529
RE1,S105,PWRHYD004,1,2058,0.1546
RE1,S106,PWRHYD004,1,2058,0.1546
RE1,S107,PWRHYD004,1,2058,0.1865
RE1,S108,PWRHYD004,1,2058,0.1865
RE1,S101,PWRHYD004,1,2059,0.3003
RE1,S102,PWRHYD004,1,2059,0.3003
RE1,S103,PWRHYD004,1,2059,0.2529
RE1,S104,PWRHYD004,1,2059,0.2529
RE1,S105,PWRHYD004,1,2059,0.1546
RE1,S106,PWRHYD004,1,2059,0.1546
RE1,S107,PWRHYD004,1,2059,0.1865
RE1,S108,PWRHYD004,1,2059,0.1865
RE1,S101,PWRHYD004,1,2060,0.3003
RE1,S102,PWRHYD004,1,2060,0.3003
RE1,S103,PWRHYD004,1,2060,0.2529
RE1,S104,PWRHYD004,1,2060,0.2529
RE1,S105,PWRHYD004,1,2060,0.1546
RE1,S106,PWRHYD004,1,2060,0.1546
RE1,S107,PWRHYD004,1,2060,0.1865
RE1,S108,PWRHYD004,1,2060,0.1865
RE1,S101,PWRHYD004,1,2061,0.3003
RE1,S102,PWRHYD004,1,2061,0.3003
RE1,S103,PWRHYD004,1,2061,0.2529
RE1,S104,PWRHYD004,1,2061,0.2529
RE1,S105,PWRHYD004,1,2061,0.1546
RE1,S106,PWRHYD004,1,2061,0.1546
RE1,S107,PWRHYD004,1,2061,0.1865
RE1,S108,PWRHYD004,1,2061,0.1865
RE1,S101,PWRHYD004,1,2062,0.3003
RE1,S102,PWRHYD004,1,2062,0.3003
RE1,S103,PWRHYD004,1,2062,0.2529
RE1,S104,PWRHYD004,1,2062,0.2529
RE1,S105,PWRHYD004,1,2062,0.1546
RE1,S106,PWRHYD004,1,2062,0.1546
RE1,S107,PWRHYD004,1,2062,0.1865
RE1,S108,PWRHYD004,1,2062,0.1865
RE1,S101,PWRHYD004,1,2063,0.3003
RE1,S102,PWRHYD004,1,2063,0.3003
RE1,S103,PWRHYD004,1,2063,0.2529
RE1,S104,PWRHYD004,1,2063,0.2529
RE1,S105,PWRHYD004,1,2063,0.1546
RE1,S106,PWRHYD004,1,2063,0.1546
RE1,S107,PWRHYD004,1,2063,0.1865
RE1,S108,PWRHYD004,1,2063,0.1865
RE1,S101,PWRHYD004,1,2064,0.3003
RE1,S102,PWRHYD004,1,2064,0.3003
RE1,S103,PWRHYD004,1,2064,0.2529
RE1,S104,PWRHYD004,1,2064,0.2529
RE1,S105,PWRHYD004,1,2064,0.1546
RE1,S106,PWRHYD004,1,2064,0.1546
RE1,S107,PWRHYD004,1,2064,0.1865
RE1,S108,PWRHYD004,1,2064,0.1865
RE1,S101,PWRHYD004,1,2065,0.3003
RE1,S102,PWRHYD004,1,2065,0.3003
RE1,S103,PWRHYD004,1,2065,0.2529
RE1,S104,PWRHYD004,1,2065,0.2529
RE1,S105,PWRHYD004,1,2065,0.1546
RE1,S106,PWRHYD004,1,2065,0.1546
RE1,S107,PWRHYD004,1,2065,0.1865
RE1,S108,PWRHYD004,1,2065,0.1865
RE1,S101,PWRHYD004,1,2066,0.3003
RE1,S102,PWRHYD004,1,2066,0.3003
RE1,S103,PWRHYD004,1,2066,0.2529
RE1,S104,PWRHYD004,1,2066,0.2529
RE1,S105,PWRHYD004,1,2066,0.1546
RE1,S106,PWRHYD004,1,2066,0.1546
RE1,S107,PWRHYD004,1,2066,0.1865
RE1,S108,PWRHYD004,1,2066,0.1865
RE1,S101,PWRHYD004,1,2067,0.3003
RE1,S102,PWRHYD004,1,2067,0.3003
RE1,S103,PWRHYD004,1,2067,0.2529
RE1,S104,PWRHYD004,1,2067,0.2529
RE1,S105,PWRHYD004,1,2067,0.1546
RE1,S106,PWRHYD004,1,2067,0.1546
RE1,S107,PWRHYD004,1,2067,0.1865
RE1,S108,PWRHYD004,1,2067,0.1865
RE1,S101,PWRHYD004,1,2068,0.3003
RE1,S102,PWRHYD004,1,2068,0.3003
RE1,S103,PWRHYD004,1,2068,0.2529
RE1,S104,PWRHYD004,1,2068,0.2529
RE1,S105,PWRHYD004,1,2068,0.1546
RE1,S106,PWRHYD004,1,2068,0.1546
RE1,S107,PWRHYD004,1,2068,0.1865
RE1,S108,PWRHYD004,1,2068,0.1865
RE1,S101,PWRHYD004,1,2069,0.3003
RE1,S102,PWRHYD004,1,2069,0.3003
RE1,S103,PWRHYD004,1,2069,0.2529
RE1,S104,PWRHYD004,1,2069,0.2529
RE1,S105,PWRHYD004,1,2069,0.1546
RE1,S106,PWRHYD004,1,2069,0.1546
RE1,S107,PWRHYD004,1,2069,0.1865
RE1,S108,PWRHYD004,1,2069,0.1865
RE1,S101,PWRHYD004,1,2070,0.3003
RE1,S102,PWRHYD004,1,2070,0.3003
RE1,S103,PWRHYD004,1,2070,0.2529
RE1,S104,PWRHYD004,1,2070,0.2529
RE1,S105,PWRHYD004,1,2070,0.1546
